"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous modifications","Number of previous fixes","bug"
"L10219","ControlAreaFormattingConstants.java","platform/src/main/java/gov/nasa/arc/mct/gui/formatting/ControlAreaFormattingConstants.java","L10218","1","0","3","1","90","145"
"L10220","ControlAreaFormattingObjectListener.java","platform/src/main/java/gov/nasa/arc/mct/gui/formatting/ControlAreaFormattingObjectListener.java","L10218","1","0","0","3","5","31"
"L10223","AlignToDecimalAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/formatting/actions/AlignToDecimalAction.java","L10222","1","0","0","5","21","51"
"L10224","ShowCanvasTitleBarAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/formatting/actions/ShowCanvasTitleBarAction.java","L10222","5","0","0","5","42","76"
"L10467","AutoscrollDropTargetListener.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/AutoscrollDropTargetListener.java","L10466","12","0","0","0","86","196"
"L10468","DirectoryTreePanel.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/DirectoryTreePanel.java","L10466","1","0","3","0","16","67"
"L10469","InspectionArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/InspectionArea.java","L10466","9","0","0","8","123","169"
"L10470","MCTAbstractHousing.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTAbstractHousing.java","L10466","3","0","1","6","53","89"
"L10471","MCTContentArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTContentArea.java","L10466","26","0","3","17","309","441"
"L10472","MCTControlArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTControlArea.java","L10466","3","0","1","2","27","69"
"L10473","MCTDirectoryArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTDirectoryArea.java","L10466","79","0","8","7","686","1040"
"L10474","MCTHousing.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTHousing.java","L10466","1","0","1","22","31","82"
"L10475","MCTHousingFactory.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTHousingFactory.java","L10466","30","0","4","4","234","396"
"L10476","MCTIconPopupOpener.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTIconPopupOpener.java","L10466","6","0","1","4","51","91"
"L10477","MCTInspectionArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTInspectionArea.java","L10466","36","0","1","12","336","454"
"L10478","MCTPopupOpener.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTPopupOpener.java","L10466","8","0","4","1","63","119"
"L10479","MCTPopupOpenerForInspector.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTPopupOpenerForInspector.java","L10466","7","0","3","0","47","113"
"L10480","MCTStandardHousing.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTStandardHousing.java","L10466","13","0","2","26","241","332"
"L10481","MCTStatusArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTStatusArea.java","L10466","1","0","1","5","51","102"
"L10482","MCTTitleArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTTitleArea.java","L10466","14","0","2","4","129","196"
"L10483","MCTWindowOpener.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTWindowOpener.java","L10466","4","0","2","1","20","69"
"L10484","MemoryMeter.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MemoryMeter.java","L10466","7","0","5","0","102","160"
"L10485","MenuBarArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MenuBarArea.java","L10466","1","0","0","1","3","27"
"L10486","SearchPanel.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/SearchPanel.java","L10466","2","0","1","2","20","53"
"L10487","SelectionManager.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/SelectionManager.java","L10466","4","0","3","5","66","116"
"L10488","StatusBarContentProvider.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/StatusBarContentProvider.java","L10466","8","0","0","2","70","118"
"L12079","UserEnvironmentRegistry.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/registry/UserEnvironmentRegistry.java","L12078","12","0","7","1","94","173"
"L12953","EnhancedFlowLayout.java","platform/src/main/java/gov/nasa/arc/mct/gui/layout/EnhancedFlowLayout.java","L12952","5","0","5","1","59","142"
"L13089","MCTMenuResourceBundle.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/MCTMenuResourceBundle.java","L13088","1","0","1","0","5","43"
"L13090","MCTStandardHousingMenuBar.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/MCTStandardHousingMenuBar.java","L13088","6","0","1","3","58","106"
"L13091","MenuFactory.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/MenuFactory.java","L13088","47","0","2","6","333","447"
"L13092","MixedModeCheckBoxIcon.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/MixedModeCheckBoxIcon.java","L13088","1","0","0","0","42","74"
"L13093","MixedModeRadioButtonIcon.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/MixedModeRadioButtonIcon.java","L13088","1","0","0","4","31","62"
"L13094","NewMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/NewMenu.java","L13088","2","0","0","3","38","68"
"L13095","NewObjectAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/NewObjectAction.java","L13088","15","0","0","5","121","176"
"L13106","ConveniencesMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/ConveniencesMenu.java","L13105","1","0","1","2","23","58"
"L13107","EditMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/EditMenu.java","L13105","1","0","1","2","16","54"
"L13108","HelpMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/HelpMenu.java","L13105","1","0","1","2","26","58"
"L13109","IconMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/IconMenu.java","L13105","5","0","0","3","72","110"
"L13110","ObjectsMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/ObjectsMenu.java","L13105","1","0","1","2","54","102"
"L13111","ThisMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/ThisMenu.java","L13105","1","0","1","2","29","61"
"L13112","ViewMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/ViewMenu.java","L13105","1","0","1","2","33","71"
"L13113","WindowsMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/WindowsMenu.java","L13105","1","0","1","2","21","54"
"L13962","OpenMultipleMonitorsObjectsAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/monitors/OpenMultipleMonitorsObjectsAction.java","L13961","18","0","0","5","89","149"
"L13963","OpenMultipleMonitorsObjectsMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/monitors/OpenMultipleMonitorsObjectsMenu.java","L13961","4","0","0","3","35","69"
"L13964","OpenMultipleMonitorsThisAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/monitors/OpenMultipleMonitorsThisAction.java","L13961","10","0","0","5","73","126"
"L13965","OpenMultipleMonitorsThisMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/monitors/OpenMultipleMonitorsThisMenu.java","L13961","2","0","0","3","34","67"
"L5511","GUIDefaults.java","platform/src/main/java/gov/nasa/arc/mct/gui/util/GUIDefaults.java","L5510","1","0","1","0","11","60"
"L5513","UniqueNameGenerator.java","platform/src/main/java/gov/nasa/arc/mct/gui/util/UniqueNameGenerator.java","L5510","2","0","2","0","15","56"
"L5512","package-info.java","platform/src/main/java/gov/nasa/arc/mct/gui/util/package-info.java","L5510","1","0","0","0","1","26"
"L30776","IdentityManager.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/IdentityManager.java","L30775","1","0","1","2","13","49"
"L30777","IdentityManagerFactory.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/IdentityManagerFactory.java","L30775","2","0","3","0","19","78"
"L30835","IShiftChangeObservable.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/mcc/IShiftChangeObservable.java","L30834","1","0","3","0","5","44"
"L30836","IShiftChangeObserver.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/mcc/IShiftChangeObserver.java","L30834","1","0","2","0","4","34"
"L30837","MCCActivity.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/mcc/MCCActivity.java","L30834","1","0","14","1","103","226"
"L30838","MCCIdentityManager.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/mcc/MCCIdentityManager.java","L30834","3","0","6","2","68","145"
"L30840","ShiftChangeMonitor.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/mcc/ShiftChangeMonitor.java","L30834","20","0","4","2","159","250"
"L30841","ShiftChangeReporter.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/mcc/ShiftChangeReporter.java","L30834","32","0","3","0","219","318"
"L30842","StreamGobbler.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/mcc/StreamGobbler.java","L30834","5","0","4","0","37","96"
"L30839","package-info.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/mcc/package-info.java","L30834","1","0","0","0","1","36"
"L30778","package-info.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/package-info.java","L30775","1","0","0","0","1","35"
"L37357","BundlesListTracker.java","platform/src/main/java/gov/nasa/arc/mct/osgi/platform/BundlesListTracker.java","L37356","1","0","0","0","6","31"
"L37358","DirectoryBundlesListTracker.java","platform/src/main/java/gov/nasa/arc/mct/osgi/platform/DirectoryBundlesListTracker.java","L37356","2","0","0","0","18","46"
"L37359","EquinoxOSGIRuntimeImpl.java","platform/src/main/java/gov/nasa/arc/mct/osgi/platform/EquinoxOSGIRuntimeImpl.java","L37356","46","0","0","14","377","514"
"L37360","ExternalBundlesListTracker.java","platform/src/main/java/gov/nasa/arc/mct/osgi/platform/ExternalBundlesListTracker.java","L37356","4","0","0","0","29","56"
"L37363","OSGIRuntime.java","platform/src/main/java/gov/nasa/arc/mct/osgi/platform/OSGIRuntime.java","L37356","1","0","14","3","28","145"
"L37361","OSGiFrameworkListener.java","platform/src/main/java/gov/nasa/arc/mct/osgi/platform/OSGiFrameworkListener.java","L37356","17","0","2","2","97","141"
"L37362","OSGiLogListener.java","platform/src/main/java/gov/nasa/arc/mct/osgi/platform/OSGiLogListener.java","L37356","7","0","2","1","47","93"
"L31483","Configuration.java","platform/src/main/java/gov/nasa/arc/mct/platform/Configuration.java","L31482","1","0","0","0","24","49"
"L31484","PlatformImpl.java","platform/src/main/java/gov/nasa/arc/mct/platform/PlatformImpl.java","L31482","7","0","2","17","141","218","L31387","PlatformImpl.java","platform/src/main/java/gov/nasa/arc/mct/platform/PlatformImpl.java","L31385","7","0","141","0","0","1","0","0"
"L31485","PluginStartupStatusDialog.java","platform/src/main/java/gov/nasa/arc/mct/platform/PluginStartupStatusDialog.java","L31482","3","0","2","0","98","154"
"L31486","ProviderDelegateServiceImpl.java","platform/src/main/java/gov/nasa/arc/mct/platform/ProviderDelegateServiceImpl.java","L31482","3","0","0","4","28","58"
"L31487","RootComponent.java","platform/src/main/java/gov/nasa/arc/mct/platform/RootComponent.java","L31482","1","0","0","2","11","16"
"L31488","Startup.java","platform/src/main/java/gov/nasa/arc/mct/platform/Startup.java","L31482","9","0","1","1","243","349","L31391","Startup.java","platform/src/main/java/gov/nasa/arc/mct/platform/Startup.java","L31385","9","0","243","0","0","1","0","0"
"L31489","UserEnvironment.java","platform/src/main/java/gov/nasa/arc/mct/platform/UserEnvironment.java","L31482","4","0","1","0","107","161"
"L37670","PolicyManagerImpl.java","platform/src/main/java/gov/nasa/arc/mct/policymgr/PolicyManagerImpl.java","L37669","13","0","1","3","85","126"
"L37755","SearchServiceImpl.java","platform/src/main/java/gov/nasa/arc/mct/search/SearchServiceImpl.java","L37754","3","0","0","4","28","60"
"L36787","TestComponentIcon.java","platform/src/test/java/gov/nasa/arc/mct/defaults/view/TestComponentIcon.java","L36786","1","0","0","3","34","64"
"L36788","TestDefaultNodeView.java","platform/src/test/java/gov/nasa/arc/mct/defaults/view/TestDefaultNodeView.java","L36786","1","0","1","7","151","215","L36672","TestDefaultNodeView.java","platform/src/test/java/gov/nasa/arc/mct/defaults/view/TestDefaultNodeView.java","L36670","1","0","151","1","590","3","0","0"
"L36789","TestHousingViewManifestation.java","platform/src/test/java/gov/nasa/arc/mct/defaults/view/TestHousingViewManifestation.java","L36786","1","0","0","2","51","87"
"L37296","DefaultExceptionHandlerTest.java","platform/src/test/java/gov/nasa/arc/mct/exception/DefaultExceptionHandlerTest.java","L37295","1","0","0","6","64","107"
"L5492","ActionManagerTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/ActionManagerTest.java","L5491","1","0","0","11","69","113"
"L5493","TestHidableTabbedPane.java","platform/src/test/java/gov/nasa/arc/mct/gui/TestHidableTabbedPane.java","L5491","1","0","0","9","138","200"
"L5494","TestMCTAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/TestMCTAction.java","L5491","1","0","0","2","32","67"
"L5495","TestMCTFlipFlopAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/TestMCTFlipFlopAction.java","L5491","1","0","0","9","46","84"
"L5496","TestSplittablePane.java","platform/src/test/java/gov/nasa/arc/mct/gui/TestSplittablePane.java","L5491","1","0","0","9","142","213"
"L5497","TestTwistie.java","platform/src/test/java/gov/nasa/arc/mct/gui/TestTwistie.java","L5491","5","0","0","5","70","109"
"L5498","TestWindowManagerImpl.java","platform/src/test/java/gov/nasa/arc/mct/gui/TestWindowManagerImpl.java","L5491","1","0","0","2","69","110"
"L8821","DuplicateActionTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/DuplicateActionTest.java","L8820","1","0","0","6","97","135"
"L8822","MockPolicy.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/MockPolicy.java","L8820","1","0","0","2","10","36"
"L8823","PlaceObjectsInCollectionActionTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/PlaceObjectsInCollectionActionTest.java","L8820","5","0","0","7","162","229"
"L8824","TestAboutMCT.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestAboutMCT.java","L8820","2","0","0","6","31","64"
"L8825","TestChangeHousingViewAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestChangeHousingViewAction.java","L8820","1","0","0","4","22","51"
"L8826","TestExclusiveCloseAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestExclusiveCloseAction.java","L8820","1","0","0","5","72","110"
"L8827","TestHelpMCTAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestHelpMCTAction.java","L8820","3","0","1","4","32","74"
"L8828","TestListWindows.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestListWindows.java","L8820","1","0","0","4","82","120"
"L8829","TestMemoryMeterAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestMemoryMeterAction.java","L8820","1","0","0","5","29","61"
"L8830","TestShowHideControlArea.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestShowHideControlArea.java","L8820","1","0","0","4","36","73"
"L8831","TestViewShowControlAreaAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestViewShowControlAreaAction.java","L8820","1","0","0","6","88","132"
"L9825","AboutDialogTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/dialogs/AboutDialogTest.java","L9824","5","0","0","5","56","96"
"L9826","MockComponent.java","platform/src/test/java/gov/nasa/arc/mct/gui/dialogs/MockComponent.java","L9824","1","0","0","4","12","41"
"L9827","TestNewObjectDialog.java","platform/src/test/java/gov/nasa/arc/mct/gui/dialogs/TestNewObjectDialog.java","L9824","18","0","0","5","84","126"
"L14338","TestViewRoleSelection.java","platform/src/test/java/gov/nasa/arc/mct/gui/dnd/TestViewRoleSelection.java","L14337","1","0","0","6","46","80"
"L10490","AutoscrollDropTargetListenerTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/AutoscrollDropTargetListenerTest.java","L10489","7","0","1","10","154","211"
"L10491","MCTDirectoryAreaTransferHandlerTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/MCTDirectoryAreaTransferHandlerTest.java","L10489","6","0","0","11","230","308"
"L10492","MCTDirectoryAreaTreeCellRendererTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/MCTDirectoryAreaTreeCellRendererTest.java","L10489","6","0","0","4","68","114"
"L10493","MCTHousingFactoryTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/MCTHousingFactoryTest.java","L10489","11","0","3","0","63","114"
"L10494","MyComponent.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/MyComponent.java","L10489","1","0","1","1","7","38"
"L10495","SelectionManagerTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/SelectionManagerTest.java","L10489","1","0","0","13","100","151"
"L10496","TestAbstractHousing.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestAbstractHousing.java","L10489","1","0","0","4","132","214"
"L10497","TestContentArea.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestContentArea.java","L10489","15","0","0","10","221","278"
"L10498","TestDirectoryArea.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestDirectoryArea.java","L10489","6","0","0","9","146","205"
"L10499","TestInspectionArea.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestInspectionArea.java","L10489","12","0","0","7","268","343"
"L10500","TestMemoryMeter.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestMemoryMeter.java","L10489","3","0","0","3","44","75"
"L10501","TestPopupOpener.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestPopupOpener.java","L10489","1","0","0","5","79","124"
"L10502","TestStatusArea.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestStatusArea.java","L10489","5","0","1","3","57","95"
"L10503","TestTitleArea.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestTitleArea.java","L10489","4","0","0","10","109","152"
"L12081","TestUserEnvironmentRegistry.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/registry/TestUserEnvironmentRegistry.java","L12080","5","0","0","5","95","145"
"L12955","TestEnhancedFlowLayout.java","platform/src/test/java/gov/nasa/arc/mct/gui/layout/TestEnhancedFlowLayout.java","L12954","1","0","0","7","103","160"
"L13097","DynamicMenuTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/DynamicMenuTest.java","L13096","11","0","1","11","326","432"
"L13098","SelectionForMenuTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/SelectionForMenuTest.java","L13096","1","0","0","12","129","189"
"L13099","SubMenu.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/SubMenu.java","L13096","1","0","1","2","28","71"
"L13100","TestMCTMenuFactory.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/TestMCTMenuFactory.java","L13096","2","0","1","2","19","62"
"L13101","TestMenu.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/TestMenu.java","L13096","1","0","1","2","35","84"
"L13102","TestMenuExtensionManager.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/TestMenuExtensionManager.java","L13096","1","0","0","7","60","106"
"L13103","TestStandardHousingMenuBar.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/TestStandardHousingMenuBar.java","L13096","8","0","0","6","150","213"
"L13557","DoExtraAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoExtraAction.java","L13556","3","0","1","4","35","73"
"L13558","DoSubtask.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoSubtask.java","L13556","1","0","0","5","27","59"
"L13559","DoThatAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoThatAction.java","L13556","1","0","0","5","24","54"
"L13560","DoTheseAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoTheseAction.java","L13556","4","0","0","5","67","111"
"L13561","DoThisAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoThisAction.java","L13556","1","0","0","5","27","59"
"L13967","TestGraphicsDevice.java","platform/src/test/java/gov/nasa/arc/mct/gui/monitors/TestGraphicsDevice.java","L13966","3","0","0","2","30","56"
"L13968","TestOpenMultipleMonitorsObjectsAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/monitors/TestOpenMultipleMonitorsObjectsAction.java","L13966","1","0","0","4","53","93"
"L13969","TestOpenMultipleMonitorsThisAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/monitors/TestOpenMultipleMonitorsThisAction.java","L13966","1","0","0","4","53","93"
"L5517","TestSetupUtilities.java","platform/src/test/java/gov/nasa/arc/mct/gui/util/TestSetupUtilities.java","L5514","2","0","2","9","118","183"
"L5518","TestUniqueNameGenerator.java","platform/src/test/java/gov/nasa/arc/mct/gui/util/TestUniqueNameGenerator.java","L5514","3","0","0","2","19","47"
"L5519","TestUtilities.java","platform/src/test/java/gov/nasa/arc/mct/gui/util/TestUtilities.java","L5514","9","0","7","3","81","176"
"L5515","TestersAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/util/TestersAction.java","L5514","1","0","0","5","21","50"
"L5516","TestersComponent.java","platform/src/test/java/gov/nasa/arc/mct/gui/util/TestersComponent.java","L5514","1","0","0","3","12","40"
"L30845","ActivitySelectionTest.java","platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/ActivitySelectionTest.java","L30844","2","0","0","6","54","101"
"L30847","IdTestUtils.java","platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/IdTestUtils.java","L30844","6","0","0","3","45","84"
"L30846","IdentityManagerTest.java","platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/IdentityManagerTest.java","L30844","5","0","4","4","157","245"
"L30848","MCCIdentityManagerTest.java","platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/MCCIdentityManagerTest.java","L30844","3","0","0","7","60","112"
"L30849","ShiftChangeEventTest.java","platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/ShiftChangeEventTest.java","L30844","2","0","1","3","54","107"
"L30850","ShiftChangeReporterTest.java","platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/ShiftChangeReporterTest.java","L30844","4","0","0","9","90","126"
"L37366","ExternalBundleListTrackerTest.java","platform/src/test/java/gov/nasa/arc/mct/osgi/platform/ExternalBundleListTrackerTest.java","L37365","1","0","0","4","28","58"
"L31491","PlatformImplTest.java","platform/src/test/java/gov/nasa/arc/mct/platform/PlatformImplTest.java","L31490","1","0","0","5","52","90"
"L37672","PolicyManagerTest.java","platform/src/test/java/gov/nasa/arc/mct/policymgr/PolicyManagerTest.java","L37671","1","0","3","2","74","130"
"L37673","SamplePolicy.java","platform/src/test/java/gov/nasa/arc/mct/policymgr/SamplePolicy.java","L37671","1","0","0","0","10","36"
"L32781","TestMCTHousingViewRole.java","platform/src/test/java/gov/nasa/arc/mct/roles/gui/TestMCTHousingViewRole.java","L32780","5","0","1","3","85","142"
"L33333","Activator.java","serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/Activator.java","L33332","8","0","3","0","78","136"
"L33335","Service.java","serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/Service.java","L33332","5","0","0","0","66","114"
"L33336","ServiceConfiguration.java","serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/ServiceConfiguration.java","L33332","1","0","0","0","23","53"
"L33337","ServiceFactory.java","serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/ServiceFactory.java","L33332","1","0","0","0","28","59"
"L33338","ServiceHelper.java","serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/ServiceHelper.java","L33332","1","0","0","0","17","50"
"L33334","package-info.java","serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/package-info.java","L33332","1","0","0","0","1","33"
"L33431","ArrayProperty.java","serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/properties/ArrayProperty.java","L33430","4","0","12","0","68","175"
"L33433","SimpleProperty.java","serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/properties/SimpleProperty.java","L33430","4","0","11","0","61","164"
"L33434","SimpleType.java","serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/properties/SimpleType.java","L33430","3","0","0","0","101","170"
"L33435","SimpleValue.java","serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/properties/SimpleValue.java","L33430","1","0","5","0","22","75"
"L33432","package-info.java","serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/properties/package-info.java","L33430","1","0","0","0","1","33"
"L33348","ActivatorTest.java","serviceConfigurator/src/test/java/gov/nasa/arc/mct/services/config/impl/ActivatorTest.java","L33347","1","0","1","9","116","195"
"L33349","Capture.java","serviceConfigurator/src/test/java/gov/nasa/arc/mct/services/config/impl/Capture.java","L33347","1","0","1","2","14","52"
"L33350","MarshallingTest.java","serviceConfigurator/src/test/java/gov/nasa/arc/mct/services/config/impl/MarshallingTest.java","L33347","1","0","0","7","81","122"
"L33351","ServiceConfigurationTest.java","serviceConfigurator/src/test/java/gov/nasa/arc/mct/services/config/impl/ServiceConfigurationTest.java","L33347","14","0","0","5","282","343"
"L33352","ServiceFactoryTest.java","serviceConfigurator/src/test/java/gov/nasa/arc/mct/services/config/impl/ServiceFactoryTest.java","L33347","1","0","0","3","19","49"
"L33353","ServiceHelperTest.java","serviceConfigurator/src/test/java/gov/nasa/arc/mct/services/config/impl/ServiceHelperTest.java","L33347","1","0","0","2","13","42"
"L33354","ServiceTest.java","serviceConfigurator/src/test/java/gov/nasa/arc/mct/services/config/impl/ServiceTest.java","L33347","1","0","0","4","43","78"
"L33437","SimpleTypeTest.java","serviceConfigurator/src/test/java/gov/nasa/arc/mct/services/config/impl/properties/SimpleTypeTest.java","L33436","1","0","0","11","79","116"
"L37784","EventProvider.java","subscriptionManager/src/main/java/gov/nasa/arc/mct/event/services/EventProvider.java","L37783","1","0","4","0","8","63"
"L37785","EventSubscriber.java","subscriptionManager/src/main/java/gov/nasa/arc/mct/event/services/EventSubscriber.java","L37783","1","0","1","0","4","36"
"L37787","SubscriptionConstants.java","subscriptionManager/src/main/java/gov/nasa/arc/mct/event/services/SubscriptionConstants.java","L37783","1","0","1","0","6","46"
"L37786","package-info.java","subscriptionManager/src/main/java/gov/nasa/arc/mct/event/services/package-info.java","L37783","1","0","0","0","1","43"
"L37812","Activator.java","subscriptionManager/src/main/java/gov/nasa/arc/mct/subscribe/Activator.java","L37811","1","0","0","3","20","51"
"L37836","SubscriptionManagerService.java","subscriptionManager/src/main/java/gov/nasa/arc/mct/subscribe/manager/SubscriptionManagerService.java","L37835","19","0","2","6","117","196"
"L37837","UnsubscriptionTimer.java","subscriptionManager/src/main/java/gov/nasa/arc/mct/subscribe/manager/UnsubscriptionTimer.java","L37835","9","0","0","0","104","151"
"L37842","ConfigurationService.java","subscriptionManager/src/main/java/gov/nasa/arc/mct/subscribe/manager/config/ConfigurationService.java","L37841","4","0","1","4","37","76"
"L37820","ActivatorTest.java","subscriptionManager/src/test/java/gov/nasa/arc/mct/subscribe/ActivatorTest.java","L37819","1","0","0","3","29","59"
"L37839","SubscriptionManagerServiceTest.java","subscriptionManager/src/test/java/gov/nasa/arc/mct/subscribe/manager/SubscriptionManagerServiceTest.java","L37838","1","0","1","4","82","131"
"L37844","ConfigurationServiceTest.java","subscriptionManager/src/test/java/gov/nasa/arc/mct/subscribe/manager/config/ConfigurationServiceTest.java","L37843","1","0","0","5","47","77"
